,URL,HomeTeam,AwayTeam,Quarter,SecLeft,HomePlay,AwayPlay,HomeScore,AwayScore,Shooter,ShotType,ShotOutcome,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType
1901,04170BOS,BOS,IND,2,405,,Defensive rebound by D. Sabonis,36,40,,,,,,,,D. Sabonis ,defensive,,,,,,,
1902,04170BOS,BOS,IND,2,397,,B. Bogdanovic misses 2-pt layup from 2 ft (block by K. Irving),36,40,B. Bogdanovic ,2.0,0,K. Irving ,,,,,,,,,,,,
1903,04170BOS,BOS,IND,2,394,,Offensive rebound by B. Bogdanovic,36,40,,,,,,,,B. Bogdanovic ,offensive,,,,,,,
1904,04170BOS,BOS,IND,2,394,,C. Joseph misses 3-pt jump shot from 27 ft,36,40,C. Joseph ,3.0,0,,,,,,,,,,,,,
1905,04170BOS,BOS,IND,2,392,Defensive rebound by T. Rozier,,36,40,,,,,,,,T. Rozier ,defensive,,,,,,,
1906,04170BOS,BOS,IND,2,385,K. Irving makes 2-pt jump shot from 18 ft,,38,40,K. Irving ,2.0,1,,,,,,,,,,,,,
1907,04170BOS,BOS,IND,2,360,,D. Collison misses 2-pt jump shot from 18 ft,38,40,D. Collison ,2.0,0,,,,,,,,,,,,,
1908,04170BOS,BOS,IND,2,357,Defensive rebound by T. Rozier,,38,40,,,,,,,,T. Rozier ,defensive,,,,,,,
1909,04170BOS,BOS,IND,2,353,M. Morris misses 3-pt jump shot from 25 ft,,38,40,M. Morris ,3.0,0,,,,,,,,,,,,,
1910,04170BOS,BOS,IND,2,351,,Defensive rebound by D. Sabonis,38,40,,,,,,,,D. Sabonis ,defensive,,,,,,,
1911,04170BOS,BOS,IND,2,347,,B. Bogdanovic misses 3-pt jump shot from 25 ft,38,40,B. Bogdanovic ,3.0,0,,,,,,,,,,,,,
1912,04170BOS,BOS,IND,2,345,Defensive rebound by T. Rozier,,38,40,,,,,,,,T. Rozier ,defensive,,,,,,,
1913,04170BOS,BOS,IND,2,338,,W. Matthews enters the game for B. Bogdanovic,38,40,,,,,,,,,,,,,W. Matthews - IND,B. Bogdanovic - IND,,
1914,04170BOS,BOS,IND,2,338,,M. Turner enters the game for D. Sabonis,38,40,,,,,,,,,,,,,M. Turner - IND,D. Sabonis - IND,,
1915,04170BOS,BOS,IND,2,338,J. Brown enters the game for M. Morris,,38,40,,,,,,,,,,,,,J. Brown - BOS,M. Morris - BOS,,
1916,04170BOS,BOS,IND,2,338,G. Hayward enters the game for T. Rozier,,38,40,,,,,,,,,,,,,G. Hayward - BOS,T. Rozier - BOS,,
1917,04170BOS,BOS,IND,2,338,A. Horford enters the game for J. Tatum,,38,40,,,,,,,,,,,,,A. Horford - BOS,J. Tatum - BOS,,
1918,04170BOS,BOS,IND,2,333,Turnover by G. Hayward (step out of bounds),,38,40,,,,,,,,,,,,,,,G. Hayward ,common_tov
1919,04170BOS,BOS,IND,2,319,,T. Young misses 3-pt jump shot from 26 ft,38,40,T. Young ,3.0,0,,,,,,,,,,,,,
1920,04170BOS,BOS,IND,2,317,Defensive rebound by K. Irving,,38,40,,,,,,,,K. Irving ,defensive,,,,,,,
1921,04170BOS,BOS,IND,2,311,K. Irving misses 3-pt jump shot from 27 ft,,38,40,K. Irving ,3.0,0,,,,,,,,,,,,,
1922,04170BOS,BOS,IND,2,308,,Defensive rebound by T. Young,38,40,,,,,,,,T. Young ,defensive,,,,,,,
1923,04170BOS,BOS,IND,2,290,,T. Young makes 2-pt jump shot from 21 ft (assist by W. Matthews),38,42,T. Young ,2.0,1,,,,,,,,,,,,,
1924,04170BOS,BOS,IND,2,276,Turnover by K. Irving (bad pass; steal by T. Young),,38,42,,,,,,,,,,,,,,,K. Irving ,steal
1925,04170BOS,BOS,IND,2,273,,T. Young makes 2-pt dunk from 1 ft,38,44,T. Young ,2.0,1,,,,,,,,,,,,,
1926,04170BOS,BOS,IND,2,254,A. Horford misses 2-pt jump shot from 20 ft,,38,44,A. Horford ,2.0,0,,,,,,,,,,,,,
1927,04170BOS,BOS,IND,2,253,,Defensive rebound by C. Joseph,38,44,,,,,,,,C. Joseph ,defensive,,,,,,,
1928,04170BOS,BOS,IND,2,242,,Offensive foul by M. Turner (drawn by G. Hayward),38,44,,,,,offensive,M. Turner ,G. Hayward ,,,,,,,,,
1929,04170BOS,BOS,IND,2,242,,Turnover by M. Turner (offensive foul),38,44,,,,,,,,,,,,,,,M. Turner ,common_tov
1930,04170BOS,BOS,IND,2,242,D. Theis enters the game for A. Baynes,,38,44,,,,,,,,,,,,,D. Theis - BOS,A. Baynes - BOS,,
1931,04170BOS,BOS,IND,2,229,J. Brown makes 2-pt layup from 2 ft (assist by A. Horford),,40,44,J. Brown ,2.0,1,,,,,,,,,,,,,
1932,04170BOS,BOS,IND,2,208,,T. Young misses 2-pt layup from 9 ft,40,44,T. Young ,2.0,0,,,,,,,,,,,,,
1933,04170BOS,BOS,IND,2,206,Defensive rebound by G. Hayward,,40,44,,,,,,,,G. Hayward ,defensive,,,,,,,
1934,04170BOS,BOS,IND,2,202,Shooting foul by M. Turner (drawn by G. Hayward),,40,44,,,,,shooting,M. Turner ,G. Hayward ,,,,,,,,,
1935,04170BOS,BOS,IND,2,202,G. Hayward makes free throw 1 of 2,,41,44,,,,,,,,,,G. Hayward ,1,1 of 2,,,,
1936,04170BOS,BOS,IND,2,202,,B. Bogdanovic enters the game for C. Joseph,41,44,,,,,,,,,,,,,B. Bogdanovic - IND,C. Joseph - IND,,
1937,04170BOS,BOS,IND,2,202,G. Hayward makes free throw 2 of 2,,42,44,,,,,,,,,,G. Hayward ,1,2 of 2,,,,
1938,04170BOS,BOS,IND,2,192,,T. Young makes 2-pt jump shot from 7 ft (assist by D. Collison),42,46,T. Young ,2.0,1,,,,,,,,,,,,,
1939,04170BOS,BOS,IND,2,175,K. Irving makes 2-pt jump shot from 11 ft,,44,46,K. Irving ,2.0,1,,,,,,,,,,,,,
1940,04170BOS,BOS,IND,2,153,,B. Bogdanovic misses 2-pt layup from 7 ft,44,46,B. Bogdanovic ,2.0,0,,,,,,,,,,,,,
1941,04170BOS,BOS,IND,2,151,Defensive rebound by A. Horford,,44,46,,,,,,,,A. Horford ,defensive,,,,,,,
1942,04170BOS,BOS,IND,2,148,Personal foul by T. Young (drawn by D. Theis),,44,46,,,,,personal,T. Young ,D. Theis ,,,,,,,,,
1943,04170BOS,BOS,IND,2,138,K. Irving misses 2-pt layup from 1 ft,,44,46,K. Irving ,2.0,0,,,,,,,,,,,,,
1944,04170BOS,BOS,IND,2,136,,Defensive rebound by T. Young,44,46,,,,,,,,T. Young ,defensive,,,,,,,
1945,04170BOS,BOS,IND,2,134,,Personal foul by J. Brown (drawn by B. Bogdanovic),44,46,,,,,personal,J. Brown ,B. Bogdanovic ,,,,,,,,,
1946,04170BOS,BOS,IND,2,134,,D. Sabonis enters the game for M. Turner,44,46,,,,,,,,,,,,,D. Sabonis - IND,M. Turner - IND,,
1947,04170BOS,BOS,IND,2,134,J. Tatum enters the game for J. Brown,,44,46,,,,,,,,,,,,,J. Tatum - BOS,J. Brown - BOS,,
1948,04170BOS,BOS,IND,2,122,,T. Young misses 3-pt jump shot from 26 ft,44,46,T. Young ,3.0,0,,,,,,,,,,,,,
1949,04170BOS,BOS,IND,2,120,Defensive rebound by K. Irving,,44,46,,,,,,,,K. Irving ,defensive,,,,,,,
1950,04170BOS,BOS,IND,2,104,A. Horford misses 2-pt jump shot from 15 ft,,44,46,A. Horford ,2.0,0,,,,,,,,,,,,,
1951,04170BOS,BOS,IND,2,103,Offensive rebound by A. Horford,,44,46,,,,,,,,A. Horford ,offensive,,,,,,,
1952,04170BOS,BOS,IND,2,99,J. Tatum makes 2-pt jump shot from 19 ft (assist by A. Horford),,46,46,J. Tatum ,2.0,1,,,,,,,,,,,,,
1953,04170BOS,BOS,IND,2,83,,D. Collison makes 2-pt jump shot from 18 ft (assist by D. Sabonis),46,48,D. Collison ,2.0,1,,,,,,,,,,,,,
1954,04170BOS,BOS,IND,2,61,D. Theis makes 2-pt layup from 1 ft (assist by A. Horford),,48,48,D. Theis ,2.0,1,,,,,,,,,,,,,
1955,04170BOS,BOS,IND,2,47,,Turnover by B. Bogdanovic (lost ball; steal by J. Tatum),48,48,,,,,,,,,,,,,,,B. Bogdanovic ,steal
1956,04170BOS,BOS,IND,2,43,J. Tatum makes 2-pt dunk from 1 ft,,50,48,J. Tatum ,2.0,1,,,,,,,,,,,,,
1957,04170BOS,BOS,IND,2,30,,Shooting foul by A. Horford (drawn by T. Young),50,48,,,,,shooting,A. Horford ,T. Young ,,,,,,,,,
1958,04170BOS,BOS,IND,2,30,,T. Young makes free throw 1 of 2,50,49,,,,,,,,,,T. Young ,1,1 of 2,,,,
1959,04170BOS,BOS,IND,2,30,,T. Evans enters the game for D. Collison,50,49,,,,,,,,,,,,,T. Evans - IND,D. Collison - IND,,
1960,04170BOS,BOS,IND,2,30,,C. Joseph enters the game for W. Matthews,50,49,,,,,,,,,,,,,C. Joseph - IND,W. Matthews - IND,,
1961,04170BOS,BOS,IND,2,30,,T. Young makes free throw 2 of 2,50,50,,,,,,,,,,T. Young ,1,2 of 2,,,,
1962,04170BOS,BOS,IND,2,14,Personal foul by C. Joseph (drawn by K. Irving),,50,50,,,,,personal,C. Joseph ,K. Irving ,,,,,,,,,
1963,04170BOS,BOS,IND,2,1,K. Irving makes 2-pt jump shot from 6 ft,,52,50,K. Irving ,2.0,1,,,,,,,,,,,,,
1964,04170BOS,BOS,IND,2,0,,End of 2nd quarter,52,50,,,,,,,,,,,,,,,,
1965,04170BOS,BOS,IND,3,705,,W. Matthews makes 3-pt jump shot from 23 ft (assist by M. Turner),52,53,W. Matthews ,3.0,1,,,,,,,,,,,,,
1966,04170BOS,BOS,IND,3,691,Offensive foul by A. Baynes (drawn by W. Matthews),,52,53,,,,,offensive,A. Baynes ,W. Matthews ,,,,,,,,,
1967,04170BOS,BOS,IND,3,691,Turnover by A. Baynes (offensive foul),,52,53,,,,,,,,,,,,,,,A. Baynes ,common_tov
1968,04170BOS,BOS,IND,3,675,,T. Young makes 2-pt layup from 1 ft (assist by D. Collison),52,55,T. Young ,2.0,1,,,,,,,,,,,,,
1969,04170BOS,BOS,IND,3,662,J. Brown makes 2-pt jump shot from 13 ft (assist by A. Baynes),,54,55,J. Brown ,2.0,1,,,,,,,,,,,,,
1970,04170BOS,BOS,IND,3,646,,W. Matthews misses 3-pt jump shot from 26 ft,54,55,W. Matthews ,3.0,0,,,,,,,,,,,,,
1971,04170BOS,BOS,IND,3,643,,Offensive rebound by D. Collison,54,55,,,,,,,,D. Collison ,offensive,,,,,,,
1972,04170BOS,BOS,IND,3,639,,M. Turner makes 3-pt jump shot from 26 ft (assist by B. Bogdanovic),54,58,M. Turner ,3.0,1,,,,,,,,,,,,,
1973,04170BOS,BOS,IND,3,620,K. Irving makes 2-pt layup from 2 ft,,56,58,K. Irving ,2.0,1,,,,,,,,,,,,,
1974,04170BOS,BOS,IND,3,613,,Personal foul by A. Baynes (drawn by T. Young),56,58,,,,,personal,A. Baynes ,T. Young ,,,,,,,,,
1975,04170BOS,BOS,IND,3,607,,B. Bogdanovic makes 2-pt jump shot from 15 ft (assist by T. Young),56,60,B. Bogdanovic ,2.0,1,,,,,,,,,,,,,
1976,04170BOS,BOS,IND,3,589,J. Tatum makes 2-pt layup from 2 ft (assist by A. Baynes),,58,60,J. Tatum ,2.0,1,,,,,,,,,,,,,
1977,04170BOS,BOS,IND,3,571,,W. Matthews misses 3-pt jump shot from 26 ft,58,60,W. Matthews ,3.0,0,,,,,,,,,,,,,
1978,04170BOS,BOS,IND,3,570,,Offensive rebound by T. Young,58,60,,,,,,,,T. Young ,offensive,,,,,,,
1979,04170BOS,BOS,IND,3,563,,Personal foul by K. Irving (drawn by M. Turner),58,60,,,,,personal,K. Irving ,M. Turner ,,,,,,,,,
1980,04170BOS,BOS,IND,3,563,,Technical foul by B. Stevens,58,60,,,,,technical,B. Stevens ,,,,,,,,,,
1981,04170BOS,BOS,IND,3,563,,Offensive rebound by Team,58,60,,,,,,,,Team ,offensive,,,,,,,
1982,04170BOS,BOS,IND,3,558,,D. Collison misses 3-pt jump shot from 27 ft,58,60,D. Collison ,3.0,0,,,,,,,,,,,,,
1983,04170BOS,BOS,IND,3,556,Defensive rebound by J. Brown,,58,60,,,,,,,,J. Brown ,defensive,,,,,,,
1984,04170BOS,BOS,IND,3,537,Turnover by A. Horford (bad pass; steal by B. Bogdanovic),,58,60,,,,,,,,,,,,,,,A. Horford ,steal
1985,04170BOS,BOS,IND,3,534,,B. Bogdanovic misses 3-pt jump shot from 25 ft,58,60,B. Bogdanovic ,3.0,0,,,,,,,,,,,,,
1986,04170BOS,BOS,IND,3,532,,Offensive rebound by B. Bogdanovic,58,60,,,,,,,,B. Bogdanovic ,offensive,,,,,,,
1987,04170BOS,BOS,IND,3,525,,D. Collison makes 2-pt layup from 1 ft (assist by B. Bogdanovic),58,62,D. Collison ,2.0,1,,,,,,,,,,,,,
1988,04170BOS,BOS,IND,3,525,D. Theis enters the game for A. Baynes,,58,62,,,,,,,,,,,,,D. Theis - BOS,A. Baynes - BOS,,
1989,04170BOS,BOS,IND,3,506,Turnover by J. Tatum (bad pass; steal by B. Bogdanovic),,58,62,,,,,,,,,,,,,,,J. Tatum ,steal
1990,04170BOS,BOS,IND,3,496,,M. Turner misses 3-pt jump shot from 26 ft,58,62,M. Turner ,3.0,0,,,,,,,,,,,,,
1991,04170BOS,BOS,IND,3,494,Defensive rebound by A. Horford,,58,62,,,,,,,,A. Horford ,defensive,,,,,,,
1992,04170BOS,BOS,IND,3,481,J. Brown misses 3-pt jump shot from 23 ft,,58,62,J. Brown ,3.0,0,,,,,,,,,,,,,
1993,04170BOS,BOS,IND,3,480,,Defensive rebound by Team,58,62,,,,,,,,Team ,defensive,,,,,,,
1994,04170BOS,BOS,IND,3,468,,Personal foul by J. Brown (drawn by T. Young),58,62,,,,,personal,J. Brown ,T. Young ,,,,,,,,,
1995,04170BOS,BOS,IND,3,455,,D. Collison makes 2-pt layup from 2 ft (assist by T. Young),58,64,D. Collison ,2.0,1,,,,,,,,,,,,,
1996,04170BOS,BOS,IND,3,438,D. Theis misses 2-pt layup from 1 ft (block by M. Turner),,58,64,D. Theis ,2.0,0,M. Turner ,,,,,,,,,,,,
1997,04170BOS,BOS,IND,3,436,,Defensive rebound by W. Matthews,58,64,,,,,,,,W. Matthews ,defensive,,,,,,,
1998,04170BOS,BOS,IND,3,429,,T. Young misses 3-pt jump shot from 23 ft,58,64,T. Young ,3.0,0,,,,,,,,,,,,,
1999,04170BOS,BOS,IND,3,427,Defensive rebound by J. Brown,,58,64,,,,,,,,J. Brown ,defensive,,,,,,,
2000,04170BOS,BOS,IND,3,410,K. Irving misses 3-pt jump shot from 23 ft,,58,64,K. Irving ,3.0,0,,,,,,,,,,,,,
2001,04170BOS,BOS,IND,3,408,,Defensive rebound by M. Turner,58,64,,,,,,,,M. Turner ,defensive,,,,,,,
2002,04170BOS,BOS,IND,3,396,,B. Bogdanovic makes 3-pt jump shot from 26 ft (assist by M. Turner),58,67,B. Bogdanovic ,3.0,1,,,,,,,,,,,,,
2003,04170BOS,BOS,IND,3,373,J. Tatum misses 2-pt layup from 3 ft,,58,67,J. Tatum ,2.0,0,,,,,,,,,,,,,
2004,04170BOS,BOS,IND,3,371,,Defensive rebound by W. Matthews,58,67,,,,,,,,W. Matthews ,defensive,,,,,,,
2005,04170BOS,BOS,IND,3,366,,D. Collison makes 3-pt jump shot from 25 ft,58,70,D. Collison ,3.0,1,,,,,,,,,,,,,
2006,04170BOS,BOS,IND,3,348,K. Irving misses 2-pt jump shot from 8 ft,,58,70,K. Irving ,2.0,0,,,,,,,,,,,,,
2007,04170BOS,BOS,IND,3,347,,Defensive rebound by B. Bogdanovic,58,70,,,,,,,,B. Bogdanovic ,defensive,,,,,,,
2008,04170BOS,BOS,IND,3,333,,Turnover by D. Collison (bad pass; steal by D. Theis),58,70,,,,,,,,,,,,,,,D. Collison ,steal
2009,04170BOS,BOS,IND,3,327,J. Tatum makes 2-pt layup from 2 ft (assist by K. Irving),,60,70,J. Tatum ,2.0,1,,,,,,,,,,,,,
2010,04170BOS,BOS,IND,3,327,G. Hayward enters the game for J. Brown,,60,70,,,,,,,,,,,,,G. Hayward - BOS,J. Brown - BOS,,
2011,04170BOS,BOS,IND,3,327,M. Morris enters the game for A. Horford,,60,70,,,,,,,,,,,,,M. Morris - BOS,A. Horford - BOS,,
2012,04170BOS,BOS,IND,3,309,,B. Bogdanovic misses 2-pt jump shot from 8 ft,60,70,B. Bogdanovic ,2.0,0,,,,,,,,,,,,,
2013,04170BOS,BOS,IND,3,307,Defensive rebound by D. Theis,,60,70,,,,,,,,D. Theis ,defensive,,,,,,,
2014,04170BOS,BOS,IND,3,294,K. Irving misses 2-pt layup from 1 ft,,60,70,K. Irving ,2.0,0,,,,,,,,,,,,,
2015,04170BOS,BOS,IND,3,292,,Defensive rebound by W. Matthews,60,70,,,,,,,,W. Matthews ,defensive,,,,,,,
2016,04170BOS,BOS,IND,3,280,,B. Bogdanovic misses 2-pt jump shot from 16 ft,60,70,B. Bogdanovic ,2.0,0,,,,,,,,,,,,,
2017,04170BOS,BOS,IND,3,278,Defensive rebound by K. Irving,,60,70,,,,,,,,K. Irving ,defensive,,,,,,,
2018,04170BOS,BOS,IND,3,267,J. Tatum misses 2-pt layup from 2 ft (block by M. Turner),,60,70,J. Tatum ,2.0,0,M. Turner ,,,,,,,,,,,,
2019,04170BOS,BOS,IND,3,265,,Defensive rebound by B. Bogdanovic,60,70,,,,,,,,B. Bogdanovic ,defensive,,,,,,,
2020,04170BOS,BOS,IND,3,265,,Personal take foul by K. Irving (drawn by B. Bogdanovic),60,70,,,,,personal take,K. Irving ,B. Bogdanovic ,,,,,,,,,
2021,04170BOS,BOS,IND,3,265,,T. Evans enters the game for B. Bogdanovic,60,70,,,,,,,,,,,,,T. Evans - IND,B. Bogdanovic - IND,,
2022,04170BOS,BOS,IND,3,265,,D. Sabonis enters the game for T. Young,60,70,,,,,,,,,,,,,D. Sabonis - IND,T. Young - IND,,
2023,04170BOS,BOS,IND,3,252,,W. Matthews misses 3-pt jump shot from 26 ft,60,70,W. Matthews ,3.0,0,,,,,,,,,,,,,
2024,04170BOS,BOS,IND,3,250,Defensive rebound by M. Morris,,60,70,,,,,,,,M. Morris ,defensive,,,,,,,
2025,04170BOS,BOS,IND,3,246,Turnover by M. Morris (bad pass; steal by T. Evans),,60,70,,,,,,,,,,,,,,,M. Morris ,steal
2026,04170BOS,BOS,IND,3,242,,T. Evans makes 2-pt layup from 1 ft,60,72,T. Evans ,2.0,1,,,,,,,,,,,,,
2027,04170BOS,BOS,IND,3,227,M. Morris misses 2-pt jump shot from 9 ft,,60,72,M. Morris ,2.0,0,,,,,,,,,,,,,
2028,04170BOS,BOS,IND,3,225,,Defensive rebound by T. Evans,60,72,,,,,,,,T. Evans ,defensive,,,,,,,
2029,04170BOS,BOS,IND,3,217,,Turnover by T. Evans (bad pass),60,72,,,,,,,,,,,,,,,T. Evans ,common_tov
2030,04170BOS,BOS,IND,3,217,T. Rozier enters the game for J. Tatum,,60,72,,,,,,,,,,,,,T. Rozier - BOS,J. Tatum - BOS,,
2031,04170BOS,BOS,IND,3,199,K. Irving makes 2-pt layup from 1 ft,,62,72,K. Irving ,2.0,1,,,,,,,,,,,,,
2032,04170BOS,BOS,IND,3,175,,T. Evans misses 2-pt layup from 3 ft,62,72,T. Evans ,2.0,0,,,,,,,,,,,,,
2033,04170BOS,BOS,IND,3,173,Defensive rebound by T. Rozier,,62,72,,,,,,,,T. Rozier ,defensive,,,,,,,
2034,04170BOS,BOS,IND,3,167,M. Morris misses 3-pt jump shot from 26 ft,,62,72,M. Morris ,3.0,0,,,,,,,,,,,,,
2035,04170BOS,BOS,IND,3,165,,Defensive rebound by T. Evans,62,72,,,,,,,,T. Evans ,defensive,,,,,,,
2036,04170BOS,BOS,IND,3,144,,Turnover by W. Matthews (out of bounds lost ball),62,72,,,,,,,,,,,,,,,W. Matthews ,common_tov
2037,04170BOS,BOS,IND,3,144,,C. Joseph enters the game for D. Collison,62,72,,,,,,,,,,,,,C. Joseph - IND,D. Collison - IND,,
2038,04170BOS,BOS,IND,3,144,,D. McDermott enters the game for W. Matthews,62,72,,,,,,,,,,,,,D. McDermott - IND,W. Matthews - IND,,
2039,04170BOS,BOS,IND,3,144,A. Horford enters the game for D. Theis,,62,72,,,,,,,,,,,,,A. Horford - BOS,D. Theis - BOS,,
2040,04170BOS,BOS,IND,3,131,K. Irving makes 3-pt jump shot from 27 ft,,65,72,K. Irving ,3.0,1,,,,,,,,,,,,,
2041,04170BOS,BOS,IND,3,103,,T. Evans makes 3-pt jump shot from 27 ft (assist by D. Sabonis),65,75,T. Evans ,3.0,1,,,,,,,,,,,,,
2042,04170BOS,BOS,IND,3,89,Turnover by T. Rozier (lost ball; steal by D. Sabonis),,65,75,,,,,,,,,,,,,,,T. Rozier ,steal
2043,04170BOS,BOS,IND,3,84,,T. Evans misses 2-pt layup from 3 ft (block by K. Irving),65,75,T. Evans ,2.0,0,K. Irving ,,,,,,,,,,,,
2044,04170BOS,BOS,IND,3,80,Defensive rebound by A. Horford,,65,75,,,,,,,,A. Horford ,defensive,,,,,,,
2045,04170BOS,BOS,IND,3,72,M. Morris misses 2-pt layup from 2 ft,,65,75,M. Morris ,2.0,0,,,,,,,,,,,,,
2046,04170BOS,BOS,IND,3,71,,Defensive rebound by D. Sabonis,65,75,,,,,,,,D. Sabonis ,defensive,,,,,,,
2047,04170BOS,BOS,IND,3,64,,M. Turner makes 2-pt dunk from 1 ft (assist by D. Sabonis),65,77,M. Turner ,2.0,1,,,,,,,,,,,,,
2048,04170BOS,BOS,IND,3,55,K. Irving makes 3-pt jump shot from 26 ft (assist by T. Rozier),,68,77,K. Irving ,3.0,1,,,,,,,,,,,,,
2049,04170BOS,BOS,IND,3,32,,T. Evans misses 2-pt layup from 2 ft,68,77,T. Evans ,2.0,0,,,,,,,,,,,,,
2050,04170BOS,BOS,IND,3,30,Defensive rebound by A. Horford,,68,77,,,,,,,,A. Horford ,defensive,,,,,,,
2051,04170BOS,BOS,IND,3,24,G. Hayward misses 2-pt layup from 1 ft,,68,77,G. Hayward ,2.0,0,,,,,,,,,,,,,
2052,04170BOS,BOS,IND,3,21,Offensive rebound by K. Irving,,68,77,,,,,,,,K. Irving ,offensive,,,,,,,
2053,04170BOS,BOS,IND,3,21,K. Irving misses 2-pt layup from 2 ft,,68,77,K. Irving ,2.0,0,,,,,,,,,,,,,
2054,04170BOS,BOS,IND,3,20,,Defensive rebound by T. Evans,68,77,,,,,,,,T. Evans ,defensive,,,,,,,
2055,04170BOS,BOS,IND,3,2,,C. Joseph makes 2-pt jump shot from 7 ft,68,79,C. Joseph ,2.0,1,,,,,,,,,,,,,
2056,04170BOS,BOS,IND,3,1,M. Morris misses 3-pt jump shot from 35 ft,,68,79,M. Morris ,3.0,0,,,,,,,,,,,,,
2057,04170BOS,BOS,IND,3,0,Offensive rebound by Team,,68,79,,,,,,,,Team ,offensive,,,,,,,
2058,04170BOS,BOS,IND,3,0,,End of 3rd quarter,68,79,,,,,,,,,,,,,,,,
2059,04170BOS,BOS,IND,4,705,A. Horford makes 2-pt hook shot from 6 ft,,70,79,A. Horford ,2.0,1,,,,,,,,,,,,,
2060,04170BOS,BOS,IND,4,680,,T. Evans makes 3-pt jump shot from 25 ft (assist by D. McDermott),70,82,T. Evans ,3.0,1,,,,,,,,,,,,,
2061,04170BOS,BOS,IND,4,663,Personal foul by C. Joseph (drawn by A. Horford),,70,82,,,,,personal,C. Joseph ,A. Horford ,,,,,,,,,
2062,04170BOS,BOS,IND,4,654,A. Horford makes 2-pt jump shot from 18 ft (assist by T. Rozier),,72,82,A. Horford ,2.0,1,,,,,,,,,,,,,
2063,04170BOS,BOS,IND,4,627,,B. Bogdanovic misses 2-pt layup from 5 ft,72,82,B. Bogdanovic ,2.0,0,,,,,,,,,,,,,
2064,04170BOS,BOS,IND,4,625,Defensive rebound by G. Hayward,,72,82,,,,,,,,G. Hayward ,defensive,,,,,,,
2065,04170BOS,BOS,IND,4,615,J. Tatum misses 2-pt layup from 2 ft,,72,82,J. Tatum ,2.0,0,,,,,,,,,,,,,
2066,04170BOS,BOS,IND,4,614,Offensive rebound by J. Tatum,,72,82,,,,,,,,J. Tatum ,offensive,,,,,,,
2067,04170BOS,BOS,IND,4,613,J. Tatum makes 2-pt layup at rim,,74,82,J. Tatum ,2.0,1,,,,,,,,,,,,,
2068,04170BOS,BOS,IND,4,590,,Personal foul by J. Tatum (drawn by C. Joseph),74,82,,,,,personal,J. Tatum ,C. Joseph ,,,,,,,,,
2069,04170BOS,BOS,IND,4,580,,C. Joseph misses 2-pt jump shot from 16 ft,74,82,C. Joseph ,2.0,0,,,,,,,,,,,,,
2070,04170BOS,BOS,IND,4,578,Defensive rebound by A. Horford,,74,82,,,,,,,,A. Horford ,defensive,,,,,,,
2071,04170BOS,BOS,IND,4,573,Personal foul by D. Sabonis (drawn by A. Horford),,74,82,,,,,personal,D. Sabonis ,A. Horford ,,,,,,,,,
2072,04170BOS,BOS,IND,4,573,J. Brown enters the game for M. Morris,,74,82,,,,,,,,,,,,,J. Brown - BOS,M. Morris - BOS,,
2073,04170BOS,BOS,IND,4,560,A. Horford misses 2-pt jump shot from 11 ft,,74,82,A. Horford ,2.0,0,,,,,,,,,,,,,
2074,04170BOS,BOS,IND,4,558,Offensive rebound by J. Brown,,74,82,,,,,,,,J. Brown ,offensive,,,,,,,
2075,04170BOS,BOS,IND,4,548,J. Tatum misses 2-pt jump shot from 15 ft,,74,82,J. Tatum ,2.0,0,,,,,,,,,,,,,
2076,04170BOS,BOS,IND,4,547,Offensive rebound by T. Rozier,,74,82,,,,,,,,T. Rozier ,offensive,,,,,,,
2077,04170BOS,BOS,IND,4,546,T. Rozier makes 2-pt layup from 1 ft,,76,82,T. Rozier ,2.0,1,,,,,,,,,,,,,
2078,04170BOS,BOS,IND,4,526,,Shooting foul by A. Horford (drawn by T. Evans),76,82,,,,,shooting,A. Horford ,T. Evans ,,,,,,,,,
2079,04170BOS,BOS,IND,4,526,,T. Evans misses free throw 1 of 2,76,82,,,,,,,,,,T. Evans ,0,1 of 2,,,,
2080,04170BOS,BOS,IND,4,526,,Offensive rebound by Team,76,82,,,,,,,,Team ,offensive,,,,,,,
2081,04170BOS,BOS,IND,4,526,,T. Young enters the game for B. Bogdanovic,76,82,,,,,,,,,,,,,T. Young - IND,B. Bogdanovic - IND,,
2082,04170BOS,BOS,IND,4,526,,T. Evans misses free throw 2 of 2,76,82,,,,,,,,,,T. Evans ,0,2 of 2,,,,
2083,04170BOS,BOS,IND,4,526,Defensive rebound by G. Hayward,,76,82,,,,,,,,G. Hayward ,defensive,,,,,,,
2084,04170BOS,BOS,IND,4,513,J. Tatum makes 2-pt dunk from 1 ft (assist by T. Rozier),,78,82,J. Tatum ,2.0,1,,,,,,,,,,,,,
2085,04170BOS,BOS,IND,4,499,,D. McDermott misses 3-pt jump shot from 27 ft,78,82,D. McDermott ,3.0,0,,,,,,,,,,,,,
2086,04170BOS,BOS,IND,4,497,Defensive rebound by T. Rozier,,78,82,,,,,,,,T. Rozier ,defensive,,,,,,,
2087,04170BOS,BOS,IND,4,481,J. Brown misses 3-pt jump shot from 25 ft,,78,82,J. Brown ,3.0,0,,,,,,,,,,,,,
